FP001	FP002	FP003	FP004	FP005	FP006	FP007	FP008	FP009	FP010	FP011	FP012	FP013	FP014	FP015	FP016	FP017	FP018	FP019	FP020	FP021	FP022	FP023	FP024	FP025	FP026	FP027	FP028	FP029	FP030	FP031	FP032	FP033	FP034	FP035	FP036	FP037	FP038	FP039	FP040	FP041	FP042	FP043	FP044	FP045	FP046	FP047	FP048	FP049	FP050	FP051	FP052	FP053	FP054	FP055	FP056	FP057	FP058	FP059	FP060	FP061	FP062	FP063	FP064	FP065	FP066	FP067	FP068	FP069	FP070	FP071	FP072	FP073	FP074	FP075	FP076	FP077	FP078	FP079	FP080	FP081	FP082	FP083	FP084	FP085	FP086	FP087	FP088	FP089	FP090	FP091	FP092	FP093	FP094	FP095	FP096	FP097	FP098	FP099	FP100	FP101	FP102	FP103	FP104	FP105	FP106	FP107	FP108	FP109	FP110	FP111	FP112	FP113	FP114	FP115	FP116	FP117	FP118	FP119	FP120	FP121	FP122	FP123	FP124	FP125	FP126	FP127	FP128	FP129	FP130	FP131	FP132	FP133	FP134	FP135	FP136	FP137	FP138	FP139	FP140	FP141	FP142	FP143	FP144	FP145	FP146	FP147	FP148	FP149	FP150	FP151	FP152	FP153	FP154	FP155	FP156	FP157	FP158	FP159	FP160	FP161	FP162	FP163	FP164	FP165	FP166	FP167	FP168	FP169	FP170	FP171	FP172	FP173	FP174	FP175	FP176	FP177	FP178	FP179	FP180	FP181	FP182	FP183	FP184	FP185	FP186	FP187	FP188	FP189	FP190	FP191	FP192	FP193	FP194	FP195	FP196	FP197	FP198	FP199	FP200	FP201	FP202	FP203	FP204	FP205	FP206	FP207	FP208	MolWeight	NumAtoms	NumNonHAtoms	NumBonds	NumNonHBonds	NumMultBonds	NumRotBonds	NumDblBonds	NumAromaticBonds	NumHydrogen	NumCarbon	NumNitrogen	NumOxygen	NumSulfer	NumChlorine	NumHalogen	NumRings	HydrophilicFactor	SurfaceArea1	SurfaceArea2
0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.925057614910384	3.1354942159291497	2.8903717578961645	3.2188758248682006	4.102821015130402	1.3796139347883993	0	0.8045302367136892	0	2.372566198032351	3.5104547121961476	-0	0	-0	0.4921875	0.4921875	1.3862943611198906	-0.790426683967697	0	0
0	1	0	0	1	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	5.680104347301624	3.1354942159291497	2.833213344056216	3.1780538303479458	3.913012289830018	4.4745685897227165	0.6931471805599453	-0	2.5649493574615367	2.642633208403325	3.8621794814052675	-0	0	-0	0.48	0.48	1.0986122886681098	-1.1634016855180973	0	0
0	1	0	0	1	0	0	1	1	0	0	0	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	5.8734689888702745	3.367295829986474	2.995732273553991	3.4011973816621555	4.192081436262722	4.4745685897227165	1.0986122886681098	-0	2.5649493574615367	3.3175410498962665	4.177811269475519	-0	0	-0	0.4861111111111111	0.4861111111111111	1.0986122886681098	-1.1349793309229945	0	0
1	1	0	1	1	0	0	1	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	1	0	0	0	0	1	1	0	0	0	1	1	0	0	1	1	1	1	1	1	0	1	0	1	1	0	0	1	0	0	1	0	1	0	1	0	0	0	0	0	1	1	0	0	1	0	0	1	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	6.034021036521895	3.9318256327243257	3.4011973816621555	3.970291913552122	5.000000000000002	5.7861350433499705	1.9459101490553132	0.5670767410225881	2.9444389791664403	5.092358085037012	5.092358085037012	-0	2.0794415416798357	-0	-0	-0	1.3862943611198906	0.7003465720677919	13.67328631755744	14.25375407070719
1	0	1	1	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	1	1	1	0	1	0	1	0	0	0	0	0	1	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	1	0	1	0	0	1	1	0	0	0	1	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	5.5509420471844155	3.9318256327243257	2.9444389791664403	3.912023005428146	3.913012289830018	0.7987697769322359	2.70805020110221	0.5670767410225881	0	6.182195449108343	4.465208778938173	-0	1.0986122886681098	-0	-0	-0	0	-0.46916500338764444	8.245324076819786	8.245324076819786
0	1	0	0	1	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	5.680104347301624	3.1354942159291497	2.833213344056216	3.1780538303479458	3.913012289830018	4.4745685897227165	0.6931471805599453	-0	2.5649493574615367	2.642633208403325	3.8621794814052675	-0	0	-0	0.48	0.48	1.0986122886681098	-1.1634016855180973	0	0
0	0	1	0	0	1	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	1	0	0	0	0	0	1	1	0	0	0	1	0	0	1	1	0	0	0	0	1	0	1	0	1	0	0	1	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	5.495116942522644	3.9512437185814275	2.8903717578961645	3.9318256327243257	3.811701739161586	0	2.70805020110221	-0	0	6.351656264147418	4.465208778938173	-0	0.6931471805599453	-0	-0	-0	0	-0.5301059826965805	5.986331769880722	5.986331769880722
0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.902360072025161	3.295836866004329	2.9444389791664403	3.4011973816621555	4.278003681290422	1.3796139347883993	0	0.8045302367136892	0	3.1106068164392098	3.8621794814052675	-0	0	-0	0.4897959183673469	0.4897959183673469	1.6094379124341003	-0.956241377170511	0	0
0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	5.534653511648229	3.4965075614664802	3.044522437723423	3.6109179126442243	4.518269693579393	6.559745795971199	0	-0	3.2188758248682006	3.8621794814052675	4.975585828467534	-0	0	-0	-0	-0	1.791759469228055	-2.8132758521134424	0	0
0	1	0	0	1	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	5.7912437504261955	3.1354942159291497	2.8903717578961645	3.1780538303479458	4.0099156365857125	4.4745685897227165	0.6931471805599453	-0	2.5649493574615367	2.372566198032351	3.8621794814052675	-0	0	-0	0.4861111111111111	0.4861111111111111	1.0986122886681098	-1.0492445522070684	0	0
0	1	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	5.381232866875345	3.4011973816621555	2.8903717578961645	3.4965075614664802	4.192081436262722	5.444178807866096	0	-0	2.8903717578961645	3.8621794814052675	4.600087581988137	-0	0	-0	-0	-0	1.6094379124341003	-2.7134747403633672	0	0
0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	5.435031189863859	3.4339872044851463	2.9444389791664403	3.5263605246161616	4.278003681290422	6.108135231003865	0	-0	3.091042453358316	3.8621794814052675	4.729818271625294	-0	0	-0	-0	-0	1.6094379124341003	-2.7611525365297838	0	0
0	1	0	0	1	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.891257396690951	3.1354942159291497	2.9444389791664403	3.1780538303479458	4.102821015130402	4.4745685897227165	0.6931471805599453	-0	2.5649493574615367	2.0688553223092083	3.8621794814052675	-0	0	-0	0.4897959183673469	0.4897959183673469	1.0986122886681098	-0.956241377170511	0	0
0	1	0	0	1	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	5.891257396690951	3.1354942159291497	2.9444389791664403	3.1780538303479458	4.102821015130402	4.4745685897227165	0.6931471805599453	-0	2.5649493574615367	2.0688553223092083	3.8621794814052675	-0	0	-0	0.4897959183673469	0.4897959183673469	1.0986122886681098	-0.956241377170511	0	0
0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	5.534653511648229	3.4965075614664802	3.044522437723423	3.6109179126442243	4.518269693579393	6.559745795971199	0	-0	3.2188758248682006	3.8621794814052675	4.975585828467534	-0	0	-0	-0	-0	1.791759469228055	-2.8132758521134424	0	0
0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	5.435031189863859	3.4339872044851463	2.9444389791664403	3.5263605246161616	4.278003681290422	6.108135231003865	0	-0	3.091042453358316	3.8621794814052675	4.729818271625294	-0	0	-0	-0	-0	1.6094379124341003	-2.7611525365297838	0	0
0	1	0	0	1	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.891257396690951	3.1354942159291497	2.9444389791664403	3.1780538303479458	4.102821015130402	4.4745685897227165	0.6931471805599453	-0	2.5649493574615367	2.0688553223092083	3.8621794814052675	-0	0	-0	0.4897959183673469	0.4897959183673469	1.0986122886681098	-0.956241377170511	0	0
0	1	0	0	1	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.142424427458923	3.1354942159291497	3.091042453358316	3.1780538303479458	4.360856152774289	4.4745685897227165	0.6931471805599453	-0	2.5649493574615367	0.7704813778163878	3.8621794814052675	-0	0	-0	0.495	0.495	1.0986122886681098	-0.7629236315713627	0	0
1	1	0	1	1	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	1	0	1	0	1	1	0	1	1	1	0	0	1	1	0	1	1	0	0	1	1	1	0	0	1	0	1	0	1	0	0	0	1	0	0	0	1	1	1	0	0	1	0	0	0	0	0	1	1	0	0	0	1	0	1	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	1	1	1	1	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	1	5.534535077349518	3.4657359027997265	2.995732273553991	3.5263605246161616	4.278003681290422	4.885442347656946	1.0986122886681098	0.8045302367136892	2.5649493574615367	3.8621794814052675	4.324655699980235	0.584814591455163	1.0986122886681098	-0	-0	-0	1.3862943611198906	0.3021957822295304	10.289945425690211	10.289945425690211
1	0	1	1	0	1	1	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	0	0	1	1	0	0	1	1	1	1	1	1	0	1	1	1	1	0	1	1	0	0	0	1	1	1	0	1	0	0	1	0	0	0	1	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	1	0	1	0	0	1	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	5.6680516647004024	3.912023005428146	3.091042453358316	3.970291913552122	4.518269693579393	1.3796139347883993	0	0.8045302367136892	0	5.820397644541599	4.854853507438605	-0	1.0986122886681098	-0	-0	-0	1.6094379124341003	-0.5348127962470568	8.245324076819786	8.245324076819786
0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.676137173835876	2.9444389791664403	2.5649493574615367	2.9444389791664403	3.3513882616740522	0	0	-0	0	2.642633208403325	2.642633208403325	-0	0	-0	0.4897959183673469	0.4897959183673469	0.6931471805599453	-0.6197394464366546	0	0
1	1	1	1	1	0	0	0	1	0	0	1	1	1	1	1	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	1	1	1	0	1	1	1	1	0	0	1	0	0	1	1	1	0	1	0	1	1	0	1	0	0	0	0	1	1	1	0	1	0	0	1	1	1	1	0	0	0	1	1	1	0	1	1	1	0	0	0	1	0	0	1	1	0	0	0	0	0	1	0	1	0	1	0	0	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.862494165811022	3.4011973816621555	2.9444389791664403	3.4011973816621555	4.0099156365857125	3.243491774985176	1.9459101490553132	0.5670767410225881	1.9459101490553132	3.691452997814905	3.3175410498962665	0.4568260014014479	1.3862943611198906	0.375	0.46875	0.46875	0.6931471805599453	-0.6316888933867926	8.604366894231942	12.174826821986603
0	1	0	0	1	0	0	1	1	0	0	0	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	5.8734689888702745	3.367295829986474	2.995732273553991	3.4011973816621555	4.192081436262722	4.4745685897227165	1.0986122886681098	-0	2.5649493574615367	3.3175410498962665	4.177811269475519	-0	0	-0	0.4861111111111111	0.4861111111111111	1.0986122886681098	-1.1349793309229945	0	0
